SpecCode,Species,AutoCtr,StockCode,E_CODE,PopGrowthRef,Sex,Data,DataSourceRef,Loo,Number,r2,SE_Loo,SD_Loo,LCL_Loo,UCL_Loo,AssumedDistLoo,TLinfinity,K,SE_K,SD_K,LCL_K,UCL_K,AssumedDistK,to,SE_to,SD_to,LCL_to,UCL_to,Type,MethodGrowth,Winfinity,LinfLmax,Auxim,LogKLogLoo,SourceWinfinity,b,C,tmax,tmaxRef,tm,M,MethodM,Mquality,MRef,Number_M,r2_M,SE_M,SD_M,LCL_M,UCL_M,AssumedDistM,Lm,LmLoo,LmSex,TypeLm,unsexedRef,LmMale,LmLooMale,LmFemale,LmLooFemale,Locality,YearStart,YearEnd,YearRemark,C_Code,GrowthEnviron,Temperature,DeltaT,TempRef,Rm,Comment,Comment2,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,TS
5392,Gymnothorax flavimarginatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6380,Gymnothorax javanicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5394,Gymnothorax meleagris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6395,Gymnothorax pictus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4905,Gymnothorax undulatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65073,Halichoeres claudia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12663,Halichoeres hortulanus,7225,13008,105,48600,unsexed,length-frequencies,48600,28.6,NA,NA,NA,NA,NA,NA,NA,28.6,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,ELEFAN I,NA,0,unchecked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lakshadweep lagoon,1993,1997,sampling year,356,open waters,28,NA,28600,NA,NA,NA,3,2003-09-03T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5630,Halichoeres margaritaceus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5631,Halichoeres marginatus,7227,5925,105,48600,unsexed,length-frequencies,48600,20,NA,NA,NA,NA,NA,NA,NA,20,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,ELEFAN I,NA,0,unchecked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lakshadweep lagoon,1993,1997,sampling year,356,open waters,27,NA,37814,NA,NA,NA,3,2003-09-03T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5634,Halichoeres trimaculatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5635,Hemigymnus fasciatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5586,Hemitaurichthys polylepis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5588,Heniochus acuminatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5589,Heniochus chrysostomus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5590,Heniochus monoceros,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5539,Hipposcarus longiceps,4507,5829,127,4895,unsexed,length-frequencies,4895,43.9,NA,NA,NA,NA,NA,NA,NA,43.9,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,ELEFAN I,NA,0,unchecked,-0.18328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,NA,publication year,585,open waters,28,NA,NA,NA,NA,NA,3,1992-11-27T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
5539,Hipposcarus longiceps,21281,5829,NA,52229,unsexed,annuli on many otoliths,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,0.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,NA,NA,0,unchecked,NA,NA,NA,NA,12,52229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,northern Great Barrier Reef,NA,NA,NA,036,open waters,NA,NA,NA,NA,NA,NA,3,2014-08-26T00:00:00Z,NA,2014-08-26T00:00:00Z,NA,NA,NA
5637,Hologymnosus annulatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5638,Hologymnosus doliatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7710,Hyporhamphus affinis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5650,Labroides bicolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5459,Labroides dimidiatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23530,Labroides rubrolabiatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6399,Lactoria cornuta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5683,Lepidozygus tapeinosoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4360,Leptoscarus vaigiensis,3836,4555,242,6380,mixed,length-frequencies,NA,33.7,NA,NA,NA,NA,NA,NA,NA,33.7,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,ELEFAN I,NA,0,doubtful,0.23679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Near Dar-es-Salaam,NA,NA,NA,834,open waters,27.2,NA,37814,NA,K estimate probably biased upward.,NA,67,1994-01-18T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
1864,Lethrinus olivaceus,3325,2060,210,1475,unsexed,scale annual rings,NA,75,NA,NA,NA,NA,NA,NA,NA,80.64516,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,NA,NA,0,unchecked,-0.32109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kavieng,NA,NA,NA,598,open waters,29,NA,37814,NA,Referred to as <i>L. miniatus</i>.,NA,3,1994-06-22T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
1864,Lethrinus olivaceus,3326,2060,107,1488,unsexed,NA,1503,82,NA,NA,NA,NA,NA,NA,NA,82,0.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,unchecked,-0.35093,NA,NA,NA,NA,NA,NA,0.29,from tmax & Hoenig's model,NA,1488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red Sea - Gulf of Aden,1985,NA,publication year,262,open waters,21,NA,37814,NA,Referred to as <i>L. miniatus</i>. Do not use M value for new model to predict M.,NA,3,1991-09-11T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
1864,Lethrinus olivaceus,3327,2060,127,12149,unsexed,annuli on otoliths,12151,63,NA,NA,NA,NA,NA,NA,NA,63,0.55,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,TL,other method(s)/n.a.,NA,0,doubtful,-0.1443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tikehau Lagoon,1986,NA,publication year,258,open waters,23,NA,37814,NA,Misidentified as <i>L. miniatus</i>.,NA,34,1993-09-02T00:00:00Z,3,2013-02-13T00:00:00Z,3,1996-11-08T00:00:00Z,NA
1864,Lethrinus olivaceus,3328,2060,107,12149,unsexed,scale annual rings,2294,106,NA,NA,NA,NA,NA,NA,NA,113.97849,0.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,Ford/Walford plot,NA,0,unchecked,-0.59975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gulf of Aden,1979,NA,publication year,887,open waters,27.6,NA,37814,NA,NA,NA,3,1992-08-28T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
1852,Lethrinus xanthochilus,3303,2048,127,2291,unsexed,length-frequencies,2291,53.9,NA,NA,NA,NA,NA,NA,NA,62.67442,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,other method(s)/n.a.,NA,0,unchecked,-0.43008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern coast,1992,NA,publication year,242,open waters,23,NA,37814,NA,NA,NA,3,1992-01-20T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
1852,Lethrinus xanthochilus,3304,2048,127,2291,unsexed,length-frequencies,2291,62.2,NA,NA,NA,NA,NA,NA,NA,72.32558,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,other method(s)/n.a.,NA,0,unchecked,-0.47602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central,1992,NA,publication year,242,open waters,23,NA,37814,NA,NA,NA,3,1992-01-20T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
1852,Lethrinus xanthochilus,3305,2048,127,2291,unsexed,length-frequencies,2291,64,NA,NA,NA,NA,NA,NA,NA,74.4186,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,other method(s)/n.a.,NA,0,unchecked,-0.42607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western,1992,NA,publication year,242,open waters,23,NA,37814,NA,NA,NA,3,1992-01-20T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
1852,Lethrinus xanthochilus,3306,2048,243,12149,unsexed,length-frequencies,NA,55,NA,NA,NA,NA,NA,NA,NA,58.51064,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,other method(s)/n.a.,NA,0,unchecked,-0.30044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598,open waters,25,NA,37814,NA,NA,NA,34,1994-01-13T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
1417,Lutjanus bohar,2703,1468,127,2290,unsexed,annuli on otoliths,2290,52,NA,NA,NA,NA,NA,NA,NA,63.3,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,NA,4394,-1,unchecked,-0.55863,other(see comments),3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,NA,publication year,540,open waters,24,NA,12149,NA,"Winf computed from Ref. 3111, table 19.1; b=3: assumed value.",NA,3,1992-01-21T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
1417,Lutjanus bohar,2704,1468,210,2315,unsexed,NA,2315,81.7,NA,NA,NA,NA,NA,NA,NA,87.5,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,ELEFAN I,9232,0,doubtful,-0.29737,other(see comments),3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kavieng,1986,NA,publication year,598,open waters,30,NA,6425,NA,Winf from Ref. 6425; b=3: assumed value.,NA,3,1992-01-21T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
1417,Lutjanus bohar,2705,1468,242,2316,unsexed,scale annual rings,2316,66,NA,NA,NA,NA,NA,NA,NA,66,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,NA,4875,0,doubtful,-0.31252,other(see comments),3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1957,NA,publication year,404,open waters,27.2,NA,37814,NA,"Winf computed from Ref. 3111, table 19.1; b=3: assumed value.",NA,3,1992-01-21T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
1417,Lutjanus bohar,2706,1468,7,3111,unsexed,NA,1320,66,NA,NA,NA,NA,NA,NA,NA,66,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TL,other method(s)/n.a.,4923,0,doubtful,-0.26462,as given in Ref,3,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1953,NA,publication year,690,open waters,27,NA,1139,NA,Includes data from Amirante Island; b=3: assumed value.,NA,3,1992-04-14T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
1417,Lutjanus bohar,10102,1468,243,72420,mixed,annuli on otoliths,72420,63.6,NA,NA,NA,NA,NA,NA,NA,NA,0.091,NA,NA,NA,NA,NA,-3.94,NA,NA,NA,NA,FL,NA,NA,0,unchecked,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Great Barrier Reef,1995,2003,sampling year,036,open waters,NA,NA,NA,NA,s.e.(Loo): 7.4 cm;  s.e.(k): 0.004;  s.e.(t-zero): 0.26;  r2= 0.84,NA,3,2010-04-16T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,Lutjanus kasmira,983,170,127,2290,unsexed,annuli on otoliths,2290,21.1,NA,NA,NA,NA,NA,NA,NA,25.9,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SL,NA,299,0,unchecked,-0.31732,other(see comments),3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,NA,publication year,540,open waters,24,NA,12149,NA,"Winf computed from Ref. 3111, table 19.1; b=3: assumed value.",NA,3,1992-01-21T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
156,Lutjanus kasmira,984,170,127,2300,unsexed,annuli on otoliths,2300,40,NA,NA,NA,NA,NA,NA,NA,42.8,0.212,NA,NA,NA,NA,NA,-0.75,NA,NA,NA,NA,FL,non-linear regression,1250,0,within ellipse,-0.4205,using LWR of species,3.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,NA,publication year,580,open waters,23,NA,37814,NA,NA,NA,3,1992-03-28T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
156,Lutjanus kasmira,985,170,127,2322,unsexed,annuli on otoliths,2322,29.6,NA,NA,NA,NA,NA,NA,NA,31.7,0.384,NA,NA,NA,NA,NA,-1.35,NA,NA,NA,NA,FL,NA,329,0,within ellipse,-0.28252,using LWR of species,3.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,NA,publication year,016,open waters,23,NA,37814,NA,NA,NA,3,1992-01-21T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
156,Lutjanus kasmira,986,170,127,2322,unsexed,annuli on otoliths,2322,39.6,NA,NA,NA,NA,NA,NA,NA,42.4,0.212,NA,NA,NA,NA,NA,-0.75,NA,NA,NA,NA,FL,NA,827,0,within ellipse,-0.42165,using LWR of species,3.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(deep water),1988,NA,publication year,016,open waters,23,NA,37814,NA,NA,NA,3,1992-01-21T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
156,Lutjanus kasmira,987,170,166,5760,unsexed,NA,5847,33.7,NA,NA,NA,NA,NA,NA,NA,33.7,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NG,NA,730,0,within ellipse,-0.37223,using LWR of species,3.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989,NA,publication year,840B,open waters,25,NA,1139,NA,NA,NA,3,1993-07-25T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
166,Lutjanus monostigma,1004,180,210,1475,unsexed,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,58.4,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,other method(s)/n.a.,2980,0,unchecked,-0.37784,using LWR of related  species,2.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kavieng,NA,NA,NA,598,open waters,29,NA,37814,NA,NA,NA,3,1994-06-15T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
173,Lutjanus rivulatus,1011,187,210,1475,unsexed,NA,NA,67.4,NA,NA,NA,NA,NA,NA,NA,80,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,ELEFAN I,4310,0,unchecked,-0.3596,using LWR of related  species,3.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kavieng,NA,NA,NA,598,open waters,29,NA,37814,NA,NA,NA,3,1994-06-15T00:00:00Z,3,2013-02-13T00:00:00Z,NA,NA,NA
4984,Macropharyngodon meleagris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
