SpecCode,Species,autoctr,StockCode,MorphDatRefNo,Females,Males,AppearancePic,SexualAttributes,SexMorphology,SexColors,StrikingFeatures,BodyShapeI,BodyShapeII,Forehead,OperculumPresent,TypeofEyes,TypeofMouth,PosofMouth,MandibleTeeth,MandibleTeethT1,MandibleTeethT2,MandibleRowsMin,MandibleRowsMax,MaxillaTeeth,MaxillaTeethT1,MaxillaTeethT2,MaxillaRowsMin,MaxillaRowsMax,VomerineTeeth,VomerineTeethT1,VomerineTeethT2,VomerineRowsMin,VomerineRowsMax,Palatine,PalatineTeethT1,PalatineTeethT2,PalatineRowsMin,PalatineRowsMax,PharyngealTeeth,PharyngealTeethT1,PharyngealTeethT2,PharyngealRowsMin,PharyngealRowsMax,TeethonTongue,Lipsteeth,DermalTeeth,CommentonTeeth,TypeofScales,Scutes,Keels,HorStripesTTI,HorStripesTTII,VerStripesTTI,VerStripesTTII,VerStripesTTIII,DiaStripesTTI,DiaStripesTTII,DiaStripesTTIII,CurStripesTTI,CurStripesTTII,CurStripesTTIII,SpotsTTI,SpotsTTII,SpotsTTIII,DorsalFinI,DorsalFinII,CaudalFinI,CaudalFinII,AnalFinI,AnalFinII,LateralLinesNo,LLinterrupted,ScalesLateralmin,ScalesLateralmax,PoredScalesMin,PoredScalesMax,LatSeriesMin,LatSeriesMax,ScaleRowsAboveMin,ScaleRowsAboveMax,ScaleRowsBelowMin,ScaleRowsBelowMax,ScalesPeduncMin,ScalesPeduncMax,BarbelsNo,BarbelsType,GillCleftsNo,Spiracle,GillRakersLowMin,GillRakersLowMax,GillRakersUpMin,GillRakersUpMax,GillRakersTotalMin,GillRakersTotalMax,Vertebrae,VertebraePreanMin,VertebraePreanMax,VertebraeTotalMin,VertebraeTotalMax,DorsalAttributes,Dfinno,DorsalSpinesMin,DorsalSpinesMax,Notched,DorsalSoftRaysMin,DorsalSoftRaysMax,Adifin,DFinletsmin,DFinletsmax,VFinletsmin,VFinletsmax,CShape,Attributes,Afinno,AnalFinSpinesMin,AnalFinSpinesMax,Araymin,Araymax,PectoralAttributes,Pspines2,Praymin,Praymax,PelvicsAttributes,VPosition,VPosition2,Vspines,Vraymin,Vraymax,StandardLengthCm,Forklength,Totallength,HeadLength,PreDorsalLength,PrePelvicsLength,PreAnalLength,PostHeadDepth,PostTrunkDepth,MaximumDepth,PeduncleDepth,PeduncleLength,CaudalHeight,PreorbitalLength,EyeLength,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,RemarkSex,AddChars,SimilarSpecies1,SimilarSpec1Remarks,SimilarSpecies2,SimilarSpec2Remarks,EaseofID,OtherRef1,OtherRef2,TS
1906,Caranx melampygus,1477,2102,2334,-1,-1,NA,NA,NA,NA,NA,fusiform / normal,compressed,more or less straight,-1,eyes with fixed fatty (adipose) tissue/eyelids,more or less normal,terminal,present,conical,NA,1,1,present,canine-like,villiform,2,2,present,villiform,NA,NA,NA,present,villiform,NA,NA,NA,NA,NA,NA,NA,NA,present,NA,NA,"upper jaw with outer row of strong widely spaced canine teeth and inner band of small villiform teeth; lower jaw with single row of strong, widely spaced conical teeth (Ref. 90102).",cycloid scales,along lateral line,0,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,more than one spot,mainly dorsal,on trunk and tail,NA,NA,NA,NA,NA,NA,1,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,17,21,5,9,22,30,NA,NA,NA,NA,NA,no striking attributes,2,9,9,0,21,24,absent,0,0,0,0,more or less truncate,NA,2,3,3,17,21,more or less normal,NA,NA,NA,more or less normal,thoracic,before origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1992-04-23T00:00:00Z,2310,2013-04-08T00:00:00Z,NA,NA,NA,"Description:  Head and upper body brassy, suffused with blue and speckled with small black spots; median fins electric blue; fins of juveniles and the young pale to dusky, except yellow pectorals (Ref.  2334, 90102).  Body oblong and compressed, dorsal profile moderately convex to second dorsal fin, ventral profile slightly convex (Ref. 90102).  Breast completely scaly. LL scutes 27-42, strong  (Ref.  2334, 90102).   Pectoral fins falcate;  2 spines detached from anal fin (Ref.  2334).  Adipose eyelid weakly developed (Ref. 90102).",NA,NA,NA,NA,NA,90102,NA,NA
861,Carcharhinus amblyrhynchos,668,877,9997,0,0,NA,NA,NA,NA,NA,fusiform / normal,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,absent,0,0,0,0,heterocercal,asymmetric,1,0,0,0,0,more or less normal,0,0,0,more or less normal,abdominal,behind origin of D1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,1995-09-05T00:00:00Z,65,2012-11-30T00:00:00Z,NA,NA,NA,"Dark grey or bronze-grey above, white below; caudal fin with a conspicuous wide black posterior margin; undersides of pectoral and pelvic fins with black tips and posterior margins, but fins otherwise not conspicuously black or white-tipped except for white-tipped first dorsal in some individuals (Ref. 9997).",NA,NA,NA,NA,NA,NA,NA,NA
877,Carcharhinus melanopterus,683,893,5578,0,0,NA,NA,NA,NA,NA,elongated,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,absent,0,0,0,0,heterocercal,asymmetric,1,0,0,0,0,more or less normal,0,0,0,more or less normal,abdominal,behind origin of D1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,1995-09-05T00:00:00Z,1,2005-01-24T00:00:00Z,NA,NA,NA,"A small shark with a short, bluntly rounded snout, oval eyes, and narrow-cusped teeth; 2nd dorsal fin large; no interdorsal ridge (Ref. 5578).  Yellow-brown above, white below; all fins conspicuous with black or dark brown tips also anterior and posterior dark edging on pectoral fins and upper lobe of caudal fin; a prominent black tip of first dorsal fin set off abruptly by a light band below it; a conspicuous dark band on flanks, extending rearward to pelvic fins (Ref. 9997).",NA,NA,NA,NA,NA,9997,NA,NA
5458,Centropyge bispinosa,3473,5728,1602,-1,-1,NA,no special organs,males alike females,males alike females,none,short and / or deep,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,NA,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,absent,NA,present,dorsal and ventral,NA,absent,NA,NA,absent,NA,NA,no spots,NA,NA,no spots or stripes,colored margin,no spots or stripes,colored margin,no spots or stripes,colored margin,1,0,NA,NA,NA,NA,42,45,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,16,17,6,8,22,25,NA,NA,NA,NA,NA,extending over most of the back length,1,14,14,0,16,18,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,17,19,more or less normal,0,15,17,more or less normal,thoracic,beneath origin of D1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1992-05-08T00:00:00Z,2310,2013-04-24T00:00:00Z,NA,NA,NA,Description:  Color in life variable; predominantly light orange with the barring broken into a series of spots; others almost entirely purple (Ref. 1602).  Body depth 1.7-2.0 in SL.  Scales longitudinal series 42-45 (Ref. 90102).,10786,Often very pale in deep water and bright orange form in the Pacific that looks near identical to <i>C. aurantia</i> (Ref. 1602).,NA,NA,NA,37816,90102,NA
7813,Centropyge fisheri,4925,8123,53274,0,0,NA,NA,NA,NA,none,short and / or deep,compressed,clearly convex,-1,more or less normal,more or less normal,terminal,present,villiform,NA,NA,NA,present,villiform,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,one spot only,NA,NA,more than one spot or stripe,no colored margin,no spots or stripes,no colored margin,more than one spot or stripe,colored margin,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extending over most of the back length,1,NA,NA,0,NA,NA,absent,0,0,0,0,more or less truncate,more or less normal,1,NA,NA,NA,NA,more or less normal,0,NA,NA,more or less normal,thoracic,beneath origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1994-06-17T00:00:00Z,14,2013-12-04T00:00:00Z,NA,NA,NA,"This species differs from its congeners in having an almost transparent (except for
a dark anterior part of the dorsal- and ventral margin), slightly whitish to yellowish caudal fin
versus the dark blue caudal fin in <i>C. argi</i> and <i>C. aurantonotus</i> or a bright yellow to orange caudal fin with a dark blue distal margin in <i>C. resplendens</i> Ref. 53274).",NA,NA,NA,NA,NA,4858,NA,NA
5457,Centropyge flavissima,3472,5727,1602,-1,-1,NA,no special organs,males alike females,males alike females,none,short and / or deep,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,villiform,NA,NA,NA,present,villiform,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,no spots,NA,NA,no spots or stripes,colored margin,no spots or stripes,colored margin,no spots or stripes,colored margin,1,0,NA,NA,NA,NA,44,50,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no striking attributes,1,14,14,0,15,16,absent,0,0,0,0,more or less truncate,NA,1,3,3,16,16,more or less normal,0,16,17,more or less normal,thoracic,beneath origin of D1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1992-05-08T00:00:00Z,2310,2013-04-24T00:00:00Z,NA,NA,NA,Description:  Overall color is bright yellow.  Juveniles have a characteristic blue-edged black ocellus in the middle of each side.  There is a blue circle around the eye and a blue blotch on the posterior margin of the operculum.  Median fins are likewise edged blue.  With 44 - 50 lateral scale rows (Ref. 1602).  Body depth 1.7-2.0 in SL.  Scales longitudinal series 44-50 (Ref. 90102).,NA,NA,NA,NA,NA,90102,NA,NA
5665,Centropyge heraldi,3642,5958,1602,0,0,NA,NA,NA,NA,none,short and / or deep,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,villiform,NA,NA,NA,present,villiform,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,no spots,NA,NA,no spots or stripes,no colored margin,no spots or stripes,no colored margin,no spots or stripes,no colored margin,1,0,NA,NA,NA,NA,46,48,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no striking attributes,1,15,15,0,15,15,absent,0,0,0,0,forked,more or less normal,1,3,3,17,17,more or less normal,0,14,17,more or less normal,thoracic,beneath origin of D1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1994-01-13T00:00:00Z,309,2001-11-21T00:00:00Z,NA,NA,NA,Overall color is bright yellow to bright yellow orange with a dusky olive patch with yellow spots behind the eye.,NA,NA,NA,NA,NA,NA,NA,NA
7814,Centropyge loriculus,4926,8124,1602,0,0,NA,NA,NA,NA,none,short and / or deep,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,villiform,NA,NA,NA,present,villiform,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,absent,NA,present,dorsal and ventral,NA,absent,NA,NA,absent,NA,NA,no spots,NA,NA,no spots or stripes,colored margin,no spots or stripes,no colored margin,no spots or stripes,colored margin,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,16,17,6,7,22,24,NA,NA,NA,NA,NA,no striking attributes,1,14,14,0,16,18,absent,0,0,0,0,forked,more or less normal,1,3,3,17,18,more or less normal,0,17,18,more or less normal,thoracic,beneath origin of D1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1994-01-13T00:00:00Z,2310,2013-04-24T00:00:00Z,NA,NA,NA,Description:  Bright orange-red with a vertical elongate black blotch and 4 - 5 bars on the sides; posterior part of the dorsal and anal fins with alternating short purple-blue and black bands (Ref. 1602).  Specimens from the Marquesas lack the vertical black bars (Ref. 48391).   Body depth 1.7-2.0 in SL.  Scales longitudinal series 44-47 (Ref. 90102).,NA,NA,NA,NA,NA,48391,90102,NA
5666,Paracentropyge multifasciata,3643,5959,1602,0,0,NA,NA,NA,NA,none,short and / or deep,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,villiform,NA,NA,NA,present,villiform,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,absent,NA,present,dorsal and ventral,reaching ventral contour,absent,NA,NA,absent,NA,NA,no spots,NA,NA,no spots or stripes,no colored margin,no spots or stripes,no colored margin,no spots or stripes,no colored margin,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,12,13,5,6,17,19,NA,NA,NA,NA,NA,no striking attributes,1,13,13,0,17,19,absent,0,0,0,0,forked,more or less normal,1,3,3,17,18,more or less normal,0,15,16,more or less normal,thoracic,beneath origin of D1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1994-01-13T00:00:00Z,2310,2013-04-24T00:00:00Z,NA,NA,NA,"Description:  Generally white with 8 brown bars extending through to dorsal and anal fins (becoming orange-yellow ventrally), the first running through the eye and the last running across the base of the caudal fin.  A yellow bar runs in the middle of each white interspace on the side.  A black spot is on the distal part of the soft portion of the dorsal fin (Ref. 1602).  Body depth 1.5-1.7 in SL.  Scales longitudinal series 42-48 (Ref. 90102).",NA,NA,NA,NA,NA,90102,NA,NA
6396,Cephalopholis argus,4161,6717,5222,0,0,NA,NA,NA,NA,none,fusiform / normal,oval,more or less straight,-1,more or less normal,more or less normal,superior,present,NA,NA,NA,NA,present,NA,NA,NA,NA,present,NA,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,absent,NA,present,dorsal and ventral,reaching ventral contour,absent,NA,NA,absent,NA,NA,more than one spot,dorsal and ventral,on trunk and tail,more than one spot or stripe,no colored margin,more than one spot or stripe,no colored margin,more than one spot or stripe,no colored margin,1,0,46,51,NA,NA,95,110,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,17,19,9,11,26,30,NA,NA,NA,NA,NA,no striking attributes,1,9,9,0,15,17,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,9,9,more or less normal,0,16,18,more or less normal,thoracic,before origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,65,1994-06-09T00:00:00Z,2291,2013-08-23T00:00:00Z,NA,NA,NA,"Dark brown in color, with small black-edged ocelli; 5-6 pale bars on rear part of body; large pale area over chest; distal part of pectorals sometimes maroon brown; triangular membranes at tips of dorsal fin spines orange-gold in color; further characterized by having ctenoid scales, becoming cycloid ventrally on belly; greatest body depth 2.7-3.3 in SL; rounded caudal fin; short pelvic fin, 1.9-2.4 in head length (Ref. 90102); head length 2.4-2.7 times in SL; small eyes, diameter less than snout length; interorbital area flat to slightly convex; rounded preopercle, finely serrate in young, virtually smooth in large adults, lower edge fleshy; smooth subopercle and interopercle; scaly maxilla, reaching well past eye (Ref. 89707).",NA,NA,NA,NA,NA,37816,90102,NA
6453,Cephalopholis sexmaculata,4193,6775,5222,0,0,NA,NA,NA,NA,none,fusiform / normal,oval,clearly convex,-1,more or less normal,more or less normal,superior,present,NA,NA,NA,NA,present,NA,NA,NA,NA,present,NA,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,absent,NA,present,mainly dorsal,reaching ventral contour,absent,NA,NA,absent,NA,NA,more than one spot,dorsal and ventral,on trunk and tail,more than one spot or stripe,no colored margin,more than one spot or stripe,no colored margin,more than one spot or stripe,no colored margin,1,0,49,54,NA,NA,95,108,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,14,16,7,9,21,25,NA,NA,NA,NA,NA,no striking attributes,1,9,9,0,14,16,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,9,9,more or less normal,0,16,18,more or less normal,thoracic,behind origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4,NA,NA,NA,NA,NA,65,1994-06-09T00:00:00Z,2291,2013-08-28T00:00:00Z,NA,NA,NA,"Characterized by orange-red color with six brown saddles/bars on side with pale areas in between; head, body and fins with small blue spots; body scales ctenoid, including abdomen; greatest depth of body 2.6-3.1 in SL; rounded caudal fin; pelvic fins, 1.9-2.3 in head length (Ref. 90102); interorbital area flat to slightly convex; dorsal head profile of large specimens distinctly concave above eyes; rounded preopercle, finely serrate in young, virtually smooth in large adults, lower edge fleshy; small serrae in subopercle and interopercle mostly hidden by skin; scaly maxilla, reaching past eye (Ref. 089707).",NA,NA,NA,NA,NA,90102,89707,NA
6456,Cephalopholis urodeta,4196,6778,5222,0,0,NA,NA,NA,NA,none,fusiform / normal,compressed,clearly convex,-1,more or less normal,more or less normal,superior,present,NA,NA,NA,NA,present,NA,NA,NA,NA,present,NA,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,more than one spot,dorsal and ventral,on trunk and tail,more than one spot or stripe,no colored margin,more than one spot or stripe,no colored margin,more than one spot or stripe,no colored margin,1,0,54,68,NA,NA,88,108,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,15,17,7,9,22,26,NA,NA,NA,NA,NA,no striking attributes,1,9,9,0,14,16,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,8,9,more or less normal,0,17,19,more or less normal,thoracic,beneath origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,NA,NA,NA,NA,NA,65,1994-06-09T00:00:00Z,2291,2013-08-29T00:00:00Z,NA,NA,NA,"Distinguished by the following characteristics:  fin with a pair of diagonal white bands; body scales ctenoid; greatest depth of body 2.7-3.1 in SL; rounded caudal fin; pelvic fins 1.8-2.2 in head length (Ref. 90102); head length 2.4-2.7 in SL; convex interorbital area; rounded preopercle, finely serrate, fleshy lower edge; subopercle and interopercle usually smooth; maxilla reaching well past eye; pectoral fins distinctly longer than pelvic fins; caudal fin rounded; snout and maxilla with minute cycloid scales (Ref. 089707).",NA,NA,NA,NA,NA,90102,89707,NA
66097,Cetoscarus ocellatus,16097,56504,54980,0,0,NA,NA,NA,NA,NA,fusiform / normal,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2011-06-01T00:00:00Z,NA,2011-06-01T00:00:00Z,NA,NA,NA,"This species is characterized by the following:  14-15 (usually 14) pectoral rays; 5-7 (usually 6) median predorsal scales; 3 rows of scales on cheek, the lower one with 3-7 scales; nodular outer surface of dental plates (vs. smooth on <i> Chlorurus</i>, <i>Hipposcarus</i> and <i>Scarus</i>); conical teeth absent on side of dental plates; lips largely covering dental plates; long snout 1.8-2.2 in HL; juveniles with rounded caudal fin, emarginate in adults.  Initial phase with head purplish to reddish brown, finely spotted with black ventrally; body with a broad, pale yellowish zone dorsally, bluish gray below; scales rimmed and spotted with black; median fins brownish red and caudal with a whitish crescent posteriorly.  Terminal males green, scales rimmed with pink, head and anterior body with numerous small pink spots except below an orange line from corner of the mouth to pectoral base and across upper abdomen, where solid green with broad, pink, longitudinal ventral band; juveniles white with a broad, dark-edged orange bar covering head except snout and chin, a large, orange-rimmed black spot anteriorly in dorsal fin, and a broad, submarginal orange band in caudal fin (Ref. 54980).",5538,Similar to <i>Cetoscarus bicolor</i> of the Red Sea.,NA,NA,NA,NA,NA,NA
5557,Chaetodon auriga,3536,5847,4855,0,0,NA,NA,NA,NA,striking fins,short and / or deep,compressed,clearly concave,-1,more or less normal,more or less normal,terminal,present,villiform,NA,9,11,present,villiform,NA,7,7,absent,NA,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,absent,NA,present,NA,NA,present,dorsal and ventral,reaching ventral contour,absent,NA,NA,no spots,NA,NA,one spot or stripe,colored margin,no spots or stripes,colored margin,no spots or stripes,colored margin,1,-1,33,43,29,40,NA,NA,5,6,13,17,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,16,20,NA,NA,NA,NA,NA,extending over most of the back length,1,12,13,0,22,25,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,19,21,more or less normal,0,14,17,more or less normal,thoracic,beneath origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.6,NA,NA,NA,NA,NA,65,1994-01-11T00:00:00Z,2310,2013-04-17T00:00:00Z,NA,NA,NA,"Description:  There is a pattern of `chevron' markings on the sides and a prominent black spot at the posterior edge of the soft portion of the dorsal fin.  Adults of this species have a prominent black vertical band running across the eye, and a filament trailing posteriorly from the upper soft portion of the dorsal fin.  Juveniles with a black bar over the head that hides the eye and an eye-sized black spot on the soft dorsal fin (Ref. 48636).  Snout length 2.2-2.8 in HL.  Body depth 1.6-1.8 in SL (Ref. 90102).",NA,NA,NA,NA,NA,48636,90102,NA
5559,Chaetodon bennetti,3538,5849,4859,-1,-1,NA,no special organs,males alike females,males alike females,none,short and / or deep,compressed,clearly concave,-1,more or less normal,more or less normal,terminal,present,villiform,NA,NA,NA,present,villiform,NA,NA,NA,absent,NA,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,absent,NA,absent,NA,NA,present,mainly ventral,reaching ventral contour,present,mainly ventral,reaching ventral contour,one spot only,mainly dorsal,mainly on trunk,no spots or stripes,colored margin,no spots or stripes,colored margin,no spots or stripes,no colored margin,1,-1,36,40,29,37,NA,NA,8,11,17,19,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,15,20,NA,NA,NA,NA,NA,extending over most of the back length,1,13,14,0,15,17,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,14,16,more or less normal,0,14,17,more or less normal,thoracic,beneath origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1992-11-11T00:00:00Z,2310,2013-04-18T00:00:00Z,NA,NA,NA,Description:  Body yellow and large black blotch with blue circle on sides (Ref. 48636).  Juveniles appear to be very similar in coloration to the adults except for the white outline of the black spot which disappears as the fish increases in size Ref. 4859).   Snout length 2.9-3.1 in HL.  Body depth 1.4-1.7 in SL (Ref. 90102).,NA,NA,NA,NA,NA,90102,NA,NA
5561,Chaetodon citrinellus,3540,5851,4855,0,0,NA,NA,NA,NA,none,short and / or deep,compressed,clearly concave,-1,more or less normal,more or less normal,terminal,present,villiform,NA,NA,NA,present,villiform,NA,NA,NA,absent,NA,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,absent,NA,present,dorsal and ventral,reaching ventral contour,absent,NA,NA,absent,NA,NA,more than one spot,lateral,on trunk and tail,more than one spot or stripe,colored margin,no spots or stripes,no colored margin,more than one spot or stripe,colored margin,1,-1,36,42,35,41,NA,NA,7,8,15,17,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,20,22,NA,NA,NA,NA,NA,no striking attributes,1,13,14,0,20,22,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,16,17,more or less normal,0,14,17,more or less normal,thoracic,beneath origin of D1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1994-01-11T00:00:00Z,2310,2013-04-17T00:00:00Z,NA,NA,NA,Description:  Pale yellow with numerous small dark spots.  Black bar over head and black margin on anal fin (Ref. 48636).   Snout length 2.7-3.0 in HL.  Body depth 1.6-1.9 in SL (Ref. 90102).,NA,NA,NA,NA,NA,90102,NA,NA
5562,Chaetodon ephippium,3541,5852,1602,0,0,NA,NA,NA,NA,striking fins,short and / or deep,compressed,clearly concave,-1,more or less normal,more or less normal,terminal,present,villiform,NA,NA,NA,present,villiform,NA,NA,NA,absent,NA,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,present,mainly ventral,absent,NA,NA,absent,NA,NA,present,mainly dorsal,NA,one spot only,NA,NA,no spots or stripes,colored margin,no spots or stripes,colored margin,no spots or stripes,colored margin,1,-1,33,40,31,37,NA,NA,8,9,13,16,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,14,17,NA,NA,NA,NA,NA,last fin rays very elongated,1,12,14,0,21,25,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,20,23,more or less normal,0,15,17,more or less normal,thoracic,beneath origin of D1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1994-01-11T00:00:00Z,2310,2013-04-17T00:00:00Z,NA,NA,NA,"Description:  Overall color is yellowish grey with a large black spot bordered below by a broad white band on the back, and wavy blue lines on the lower sides.  Adults have a filament extending posteriorly from the upper part of the soft portion of the dorsal fin (Ref. 1602).  Snout length 2.2-2.6 in HL.  Body depth 1.6-1.8 in SL (Ref. 90102).",NA,NA,NA,NA,NA,90102,NA,NA
