SpecCode,Species,AutoCtr,StockCode,FamCode,PopLWRef,LengthMin,LengthMax,Type,LmaxCompare,EsQ,Number,Sex,a,aTL,b,CoeffDetermination,SEa,SEb,SDa,SDb,LCLa,UCLa,LCLb,UCLb,Method,Locality,DataRef,C_Code,Comment,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,TS
1417,Lutjanus bohar,3626,1468,323,26587,4,75,FL,NA,NA,479,unsexed,0.017,0.01447,3.035,0.98208,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-16T00:00:00Z,3,1998-05-19T00:00:00Z,NA,NA,NA
1417,Lutjanus bohar,3627,1468,323,55787,4,75,FL,NA,NA,510,mixed,0.01563,0.01329,3.05865,0.99401,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  6%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,1211,276,323,26587,4,31,FL,NA,NA,331,unsexed,0.0243,0.02148,2.928,0.99002,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-16T00:00:00Z,3,1998-05-20T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,1212,276,323,55787,4,31,FL,NA,NA,318,mixed,0.02106,0.01858,2.97433,0.98804,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  8.3%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
156,Lutjanus kasmira,766,170,323,3084,16,28,FL,NA,NA,13,unsexed,0.0111,0.01005,3.154,0.9604,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,3084,580,NA,3,1992-03-28T00:00:00Z,NA,1994-06-19T00:00:00Z,NA,NA,NA
156,Lutjanus kasmira,767,170,323,3678,NA,NA,TL,NA,NA,NA,unsexed,0.0165,0.0165,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,3670,710,NA,3,1992-05-31T00:00:00Z,3,1995-09-18T00:00:00Z,NA,NA,NA
156,Lutjanus kasmira,768,170,323,26587,4,26,FL,NA,NA,120,unsexed,0.0117,0.0106,3.136,0.96629,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-16T00:00:00Z,3,1998-05-20T00:00:00Z,NA,NA,NA
156,Lutjanus kasmira,769,170,323,55787,4,26,FL,NA,NA,127,mixed,0.00842,0.0076,3.24696,0.96629,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  7.8%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
166,Lutjanus monostigma,783,180,323,26587,25,43.5,FL,NA,NA,13,unsexed,0.0184,0.01623,2.97,0.94673,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26587,540,NA,3,1998-05-20T00:00:00Z,NA,1998-05-20T00:00:00Z,NA,NA,NA
166,Lutjanus monostigma,784,180,323,55787,25,53.5,FL,NA,NA,15,mixed,0.02218,0.01961,2.91252,0.9722,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  9.4%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
173,Lutjanus rivulatus,798,187,323,30504,22,22,TL,NA,NA,1,unsexed,0.01784,0.01784,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
173,Lutjanus rivulatus,10158,187,323,30504,NA,NA,SL,NA,Yes,1,unsexed,0.03258,0.02086,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,65,2011-07-15T00:00:00Z,NA,NA,NA
173,Lutjanus rivulatus,799,187,323,55787,15.5,76,FL,NA,NA,12,mixed,0.00843,0.00768,3.26016,0.98804,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  11.8%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
4984,Macropharyngodon meleagris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12724,Macropharyngodon ornatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5795,Malacanthus brevirostris,7659,6090,308,30504,10.9,10.9,TL,NA,NA,1,unsexed,0.00494,0.00494,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5795,Malacanthus brevirostris,7660,6090,308,30504,NA,NA,SL,NA,NA,1,unsexed,0.00746,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
966,Melichthys niger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5838,Melichthys vidua,7682,6135,445,3807,NA,NA,NA,NA,NA,NA,unsexed,0.0058,NA,3.554,0.95844,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Woleai Atoll, Yap State, 1991",3807,583,condition factor = 2.876,3,1992-06-15T00:00:00Z,NA,1994-01-27T00:00:00Z,NA,NA,NA
1869,Monotaxis grandoculis,4407,2065,328,3807,NA,NA,NA,NA,NA,NA,unsexed,0.036,NA,2.851,0.99202,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Woleai Atoll, Yap State, 1991",3807,583,condition factor = 2.316,3,1992-06-14T00:00:00Z,NA,1994-01-31T00:00:00Z,NA,NA,NA
1869,Monotaxis grandoculis,10127,2065,328,26587,4,45,FL,NA,NA,54,unsexed,0.0239,NA,3.011,0.998,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-17T00:00:00Z,65,2011-07-15T00:00:00Z,NA,NA,NA
1869,Monotaxis grandoculis,4408,2065,328,55787,4,45,FL,NA,NA,63,mixed,0.02296,NA,3.02223,0.998,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  7.3%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
5983,Mulloidichthys flavolineatus,7753,6292,332,26587,10,19.5,FL,NA,NA,30,unsexed,0.0152,0.01166,2.992,0.94868,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-17T00:00:00Z,3,1998-05-21T00:00:00Z,NA,NA,NA
5983,Mulloidichthys flavolineatus,7754,6292,332,48600,9.9,30.3,TL,NA,NA,316,unsexed,0.00886,0.00886,3.0602,0.91968,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Lakshadweep lagoons, 1993-97",48600,356,NA,3,2003-09-24T00:00:00Z,NA,2003-09-24T00:00:00Z,NA,NA,NA
5983,Mulloidichthys flavolineatus,7755,6292,332,55787,10,19.5,FL,NA,NA,24,mixed,0.01197,0.00909,3.10109,0.9044,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  7.6%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
5984,Mulloidichthys vanicolensis,7756,6293,332,52849,14,39,TL,NA,NA,108,female,0.0145,0.0145,2.905,0.98406,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"lagoon, 1988",52849,480,NA,3,2005-01-30T00:00:00Z,NA,2005-01-30T00:00:00Z,NA,NA,NA
5984,Mulloidichthys vanicolensis,7757,6293,332,52849,10,33,TL,NA,NA,124,male,0.0099,0.0099,3.015,0.95844,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"lagoon, 1988",52849,480,NA,3,2005-01-30T00:00:00Z,NA,2005-01-30T00:00:00Z,NA,NA,NA
7773,Myripristis amaena,8359,8083,243,55787,5,17,FL,NA,NA,22,mixed,0.01576,NA,3.26114,0.99002,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  5.1%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
7773,Myripristis amaena,35909,8083,NA,94645,4.5,19,SL,NA,NA,85,unsexed,0.0341,NA,3.042,0.995,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Johnston Atoll, 1984-1986",96449,840B,NA,3,2014-06-27T00:00:00Z,NA,2014-06-27T00:00:00Z,NA,NA,NA
4910,Myripristis berndti,6870,5143,243,26587,4.5,22.5,FL,NA,NA,85,unsexed,0.0289,NA,2.988,0.99002,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-13T00:00:00Z,3,1998-05-17T00:00:00Z,NA,NA,NA
4910,Myripristis berndti,6871,5143,243,26849,4.6,13.8,TL,NA,NA,50,unsexed,0.0168,0.0168,3.0612,0.99002,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26849,638,NA,3,1998-06-17T00:00:00Z,NA,1998-06-17T00:00:00Z,NA,NA,NA
4910,Myripristis berndti,6872,5143,243,55787,4.5,22.5,FL,NA,NA,87,mixed,0.02769,NA,3.00336,0.98804,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  8.2%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
7306,Myripristis kuntee,8184,7606,243,26587,6,14,FL,NA,NA,81,unsexed,0.0206,NA,3.151,0.90821,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-13T00:00:00Z,3,1998-05-17T00:00:00Z,NA,NA,NA
7306,Myripristis kuntee,8185,7606,243,55787,6,14,FL,NA,NA,81,mixed,0.00991,NA,3.46765,0.90821,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  13.5%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
5408,Myripristis murdjan,7228,5667,243,30504,24.2,26,TL,NA,NA,2,unsexed,0.01905,0.01905,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,several L-W pairs with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5408,Myripristis murdjan,7229,5667,243,30504,20,20,SL,NA,Yes,2,unsexed,0.03757,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,several L-W pairs with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5408,Myripristis murdjan,7230,5667,243,48600,4.2,20.5,TL,NA,NA,368,unsexed,0.0193,0.0193,3.034,0.99002,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Lakshadweep lagoons, 1993-97",48600,356,NA,3,2003-09-05T00:00:00Z,NA,2003-09-05T00:00:00Z,NA,NA,NA
7309,Myripristis violacea,8188,7609,243,26587,3.5,17,FL,NA,NA,121,unsexed,0.0411,NA,2.903,0.98406,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-13T00:00:00Z,3,1998-05-17T00:00:00Z,NA,NA,NA
7309,Myripristis violacea,8189,7609,243,55787,3.5,19.2,FL,NA,NA,138,mixed,0.0364,NA,2.94026,0.98208,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  8.4%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
6019,Naso annulatus,7814,6333,412,55787,28,42,FL,NA,NA,9,mixed,0.05103,NA,2.71537,0.97812,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  3.6%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
6020,Naso brachycentron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6021,Naso brevirostris,7815,6335,412,26587,2,31.5,FL,NA,NA,29,unsexed,0.0136,0.0136,3.128,0.97023,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-19T00:00:00Z,3,1998-05-22T00:00:00Z,NA,NA,NA
6021,Naso brevirostris,7816,6335,412,27143,4.7,33,SL,NA,NA,173,unsexed,0.0602,0.04887,2.743,0.99401,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Eastern coast, coral reefs",27143,036,NA,3,1998-08-21T00:00:00Z,NA,2001-12-13T00:00:00Z,NA,NA,NA
6021,Naso brevirostris,7817,6335,412,55787,2,33,FL,NA,NA,27,mixed,0.01065,0.01065,3.24297,0.98208,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  32.3%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
1263,Naso hexacanthus,3152,1280,412,27143,5.7,53.4,SL,NA,NA,61,unsexed,0.0424,0.02676,2.854,0.998,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Eastern coast, coral reefs",27143,036,NA,3,1998-08-21T00:00:00Z,NA,2001-12-13T00:00:00Z,NA,NA,NA
1263,Naso hexacanthus,3153,1280,412,55787,18.5,46,FL,NA,NA,9,mixed,0.02017,0.01717,2.95583,0.99202,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  6.6%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
1264,Naso lituratus,3154,1281,412,3807,NA,NA,NA,NA,NA,NA,unsexed,0.0497,NA,2.839,0.98406,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Woleai Atoll, Yap State, 1991",3807,583,condition factor = 2.076,3,1992-06-14T00:00:00Z,NA,1994-01-27T00:00:00Z,NA,NA,NA
1265,Naso unicornis,3155,1282,412,3807,NA,NA,NA,NA,NA,NA,unsexed,0.0228,NA,2.922,0.95648,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Woleai Atoll, Yap State, 1991",3807,583,condition factor = 1.1794,3,1992-06-14T00:00:00Z,NA,1994-01-27T00:00:00Z,NA,NA,NA
1265,Naso unicornis,3156,1282,412,26587,18.5,60,FL,NA,NA,56,unsexed,0.0216,0.01857,2.988,0.97812,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-19T00:00:00Z,3,1998-05-22T00:00:00Z,NA,NA,NA
1265,Naso unicornis,3157,1282,412,26849,6.5,10.8,TL,NA,NA,12,unsexed,0.0328,0.0328,2.789,0.97614,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26849,638,NA,3,1998-06-17T00:00:00Z,NA,1998-06-17T00:00:00Z,NA,NA,NA
1265,Naso unicornis,3158,1282,412,27143,5,45.7,SL,NA,NA,56,unsexed,0.0592,0.04053,2.843,0.996,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Eastern coast, coral reefs",27143,036,NA,3,1998-08-21T00:00:00Z,NA,2001-12-13T00:00:00Z,NA,NA,NA
1265,Naso unicornis,3159,1282,412,55787,18.5,60,FL,NA,NA,66,mixed,0.01788,0.01534,3.03545,0.97812,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  6.8%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
6024,Naso vlamingii,7818,6338,412,27143,5.3,38.7,SL,NA,NA,92,unsexed,0.0525,0.03104,2.843,0.99202,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Eastern coast, coral reefs",27143,036,NA,3,1998-08-21T00:00:00Z,NA,2001-12-13T00:00:00Z,NA,NA,NA
6024,Naso vlamingii,7819,6338,412,52323,NA,NA,TL,NA,NA,NA,mixed,0.0497,0.0497,2.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,Philippines,NA,608,NA,1,2005-12-08T00:00:00Z,NA,2005-12-08T00:00:00Z,NA,NA,NA
5895,Nebrius ferrugineus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59777,Nectamia fusca,10017,49513,304,26587,4,15,FL,Yes,NA,37,unsexed,0.0464,NA,2.643,0.98208,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-13T00:00:00Z,3,1998-05-18T00:00:00Z,NA,NA,NA
59777,Nectamia fusca,10018,49513,304,55787,4,15,FL,yes,NA,53,mixed,0.04068,NA,2.69863,0.96236,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  9.4%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
896,Negaprion acutidens,2426,912,11,40637,108,108,TL,NA,NA,1,unsexed,0.00841,0.00841,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,L-W relationship calculated from data in Ref. 40637.,3,2002-04-12T00:00:00Z,NA,2002-04-13T00:00:00Z,NA,NA,NA
6629,Nemateleotris magnifica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5832,Neocirrhites armatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7310,Neoniphon argenteus,8190,7610,243,26587,4.5,16.5,FL,NA,NA,57,unsexed,0.0337,NA,2.802,0.99202,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-13T00:00:00Z,3,1998-05-17T00:00:00Z,NA,NA,NA
7310,Neoniphon argenteus,8191,7610,243,55787,4.5,18.2,FL,NA,NA,57,mixed,0.03165,NA,2.82326,0.98605,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  7%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
6582,Neoniphon opercularis,8074,6904,243,30504,26.2,26.2,TL,NA,NA,1,unsexed,0.0094,0.0094,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
6582,Neoniphon opercularis,8075,6904,243,30504,NA,NA,SL,NA,NA,1,unsexed,0.01484,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
4911,Neoniphon sammara,6873,5144,243,26587,4.5,19,FL,NA,NA,113,unsexed,0.0309,NA,2.842,0.99002,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-13T00:00:00Z,3,1998-05-17T00:00:00Z,NA,NA,NA
4911,Neoniphon sammara,6874,5144,243,48600,4.5,21.1,TL,NA,NA,124,unsexed,0.00489,0.00489,3.379,0.97812,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Lakshadweep lagoons, 1993-97",48600,356,NA,3,2003-09-05T00:00:00Z,NA,2003-09-05T00:00:00Z,NA,NA,NA
4911,Neoniphon sammara,6875,5144,243,55787,3.5,19,FL,NA,NA,138,mixed,0.02762,NA,2.88835,0.99002,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  7.3%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5610,Novaculichthys taeniourus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1311,Odonus niger,3220,1329,445,30504,32,32,TL,NA,NA,1,unsexed,0.0119,0.0119,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
1311,Odonus niger,3221,1329,445,30504,NA,NA,SL,NA,Yes,1,unsexed,0.03663,0.0197,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5766,Ostorhinchus angustatus,7640,6059,304,26587,2.6,16,FL,Yes,NA,52,unsexed,0.0233,0.01994,2.937,0.95648,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-13T00:00:00Z,3,1998-05-18T00:00:00Z,NA,NA,NA
5766,Ostorhinchus angustatus,7641,6059,304,55787,2.6,9,FL,NA,Yes,59,mixed,0.00493,0.00403,3.78006,0.87984,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  15.6%,1531,2005-12-06T00:00:00Z,NA,2010-05-22T00:00:00Z,NA,NA,NA
4836,Ostorhinchus nigrofasciatus,6795,5066,304,26587,3.5,8,FL,NA,NA,28,unsexed,0.0121,0.00956,3.324,0.94673,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26587,540,NA,3,1998-05-18T00:00:00Z,NA,1998-05-18T00:00:00Z,NA,NA,NA
4836,Ostorhinchus nigrofasciatus,6796,5066,304,55787,3.5,8,FL,NA,NA,28,mixed,0.00857,0.00668,3.50994,0.94673,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  10.9%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
6555,Ostracion cubicus,8055,6876,446,26587,2.5,41,TL,NA,NA,18,unsexed,0.101,0.101,2.588,0.998,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-24T00:00:00Z,3,1998-05-22T00:00:00Z,NA,NA,NA
6555,Ostracion cubicus,8056,6876,446,55787,2.5,41,FL,NA,NA,20,mixed,0.129,NA,2.51949,0.996,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  10.5%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
6556,Ostracion meleagris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5596,Oxycheilinus bimaculatus,7464,5888,362,26178,2.1,16.4,TL,Yes,NA,300,unsexed,0.02,0.02,2.83,0.98804,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Balearic Islands, 1995-96",26178,724,NA,3,1998-02-27T00:00:00Z,NA,1998-02-27T00:00:00Z,NA,NA,NA
5596,Oxycheilinus bimaculatus,7465,5888,362,26587,5,13,TL,NA,NA,28,unsexed,0.093,0.093,2.168,0.93509,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-17T00:00:00Z,3,1998-06-16T00:00:00Z,NA,NA,NA
5596,Oxycheilinus bimaculatus,7466,5888,362,55787,5,13,FL,NA,NA,28,mixed,0.06785,NA,2.31728,0.93509,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  10.9%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
63450,Oxycheilinus lineatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5605,Oxycheilinus unifasciatus,7481,5897,362,30504,17.5,19.3,TL,NA,NA,3,unsexed,0.01687,0.01687,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,several L-W pairs with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5605,Oxycheilinus unifasciatus,7482,5897,362,30504,15,17,SL,NA,NA,3,unsexed,0.02517,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,several L-W pairs with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5835,Paracirrhites arcatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5952,Paracirrhites forsteri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5953,Paracirrhites hemistictus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7219,Paragobiodon echinocephalus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22476,Paragobiodon lacunicolus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
